,PO_Number,PO_Line_Number,Supplier,Vendor_number,Material,Material_Group,PO_Document_Date,Scheduled_relevant_delivery_date,Posting_Date,days_late,expected_lead_time,error_code,material_order_history,avg_material_late,supplier_material_order_history,avg_supplier_material_late,supplier_total_order_history,avg_supplier_general_late,number_line_items,avg_MOQ,avg_unit_price,avg_min_price,delivery_month,dayofweek,time,delivery_season,Material Description,Material Group Description,Invoice ($),Invoice Qty,Purchase Order $,Purchase Order Qty
72,4508737436,11,ALL METAL DESIGNS INC,522182,MRO195799,X714,2018-12-07,2019-03-01 00:00:00,2019-03-05 00:00:00,4.0,84.0,,321.0,-6.476635514018692,27.0,4.037037037037037,28.0,4.035714285714286,25,0.4402730375426621,517.7274402730379,23.568771331058024,Mar,Friday,,Spring,,,,,,
73,4508889183,6,MANSCO A DIVISION OF FASTENAL,529485,209774019,018,2019-02-27,2019-03-01 00:00:00,2019-03-01 00:00:00,0.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,10,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Friday,,Spring,"SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,68.8,2000.0,60.0,2000.0
74,4508737436,15,ALL METAL DESIGNS INC,522182,MRO195886,X714,2018-12-07,2019-03-01 00:00:00,2019-03-05 00:00:00,4.0,84.0,,321.0,-6.476635514018692,27.0,4.037037037037037,28.0,4.035714285714286,25,0.4402730375426621,517.7274402730379,23.568771331058024,Mar,Friday,,Spring,,,,,,
75,4508881498,1,KEYENCE CORP OF AMERICA,510984,,,2019-02-22,2019-03-01 00:00:00,2019-02-25 00:00:00,-4.0,7.0,,,,,,,,3,,,,Mar,Friday,,Spring,,,,,,
76,4508879999,3,ROYAL TECHNOLOGIES CORPORATION,556264,1025204001,073,2019-02-22,2019-03-01 00:00:00,2019-02-28 00:00:00,-1.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,17,868.6581196581196,3.905899031339037,966.555354700855,Mar,Friday,,Spring,"ACTIVATOR - ARM, LH",Inj.Molded Plastics,220.0,1000.0,220.0,1000.0
77,4508880291,1,WRIGHT COATING COMPANY,503769,1038038001-7360,032,2019-02-22,2019-03-01 00:00:00,2019-03-04 00:00:00,3.0,7.0,U,1035.0,0.9626262626262626,596.0,0.9708404802744426,596.0,0.9708404802744426,1,10.853333333333332,52.789199999999845,303.26266666666663,Mar,Friday,,Spring,SHELL - LOWER MERLE,Coatings,9784.0,200.0,9784.0,200.0
78,4508734681,1,ALL METAL DESIGNS INC,522182,MRO195885,X714,2018-12-06,2019-03-01 00:00:00,2019-03-05 00:00:00,4.0,85.0,,321.0,-6.476635514018692,27.0,4.037037037037037,28.0,4.035714285714286,1,0.4402730375426621,517.7274402730379,23.568771331058024,Mar,Friday,,Spring,,,,,,
79,4508879999,7,ROYAL TECHNOLOGIES CORPORATION,556264,1025207002-6205,073,2019-02-22,2019-03-01 00:00:00,2019-02-28 00:00:00,-1.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,17,868.6581196581196,3.905899031339037,966.555354700855,Mar,Friday,,Spring,BUSHING - ARM BLACK,Inj.Molded Plastics,204.0,600.0,204.0,600.0
80,4508850158,1,GREAT LAKES LABEL LLC,559749,1037811005,040,2019-02-07,2019-03-01 00:00:00,2019-03-04 00:00:00,3.0,22.0,I,375.0,1.7134986225895317,315.0,0.4019607843137255,324.0,0.3904761904761905,1,8654.815789473685,24.924484263157893,602.0218421052632,Mar,Friday,,Spring,"LABEL - TASK, CHAIR, PRODUCT ID, BLANK",Labels,140.6,1000.0,140.6,1000.0
81,4508879999,11,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6205,073,2019-02-22,2019-03-01 00:00:00,2019-02-28 00:00:00,-1.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,17,868.6581196581196,3.905899031339037,966.555354700855,Mar,Friday,,Spring,"SUPPORT - BACK, MEMBRANE (LICORICE)",Inj.Molded Plastics,1230.0,600.0,1230.0,600.0
82,4508853915,1,ELMO SWEDEN AB,503894,906600050-L113,021,2019-02-08,2019-03-01 00:00:00,2019-02-25 00:00:00,-4.0,21.0,,362.0,-1.777456647398844,341.0,-2.1162079510703364,349.0,-2.1552238805970148,1,54.013333333333335,5.456,229.91333333333333,Mar,Friday,,Spring,ELMO SOFT - 4017 GUNMETAL,Leather,554.85,111.73,467.5,110.0
83,4508737436,3,ALL METAL DESIGNS INC,522182,MRO195791,X714,2018-12-07,2019-03-01 00:00:00,2019-03-05 00:00:00,4.0,84.0,,321.0,-6.476635514018692,27.0,4.037037037037037,28.0,4.035714285714286,25,0.4402730375426621,517.7274402730379,23.568771331058024,Mar,Friday,,Spring,,,,,,
84,4508850106,2,ANCHOR WIPING CLOTH COMPANY,500288,1068328001,048,2019-02-07,2019-03-01 00:00:00,2019-02-28 00:00:00,-1.0,22.0,,1032.0,-1.496571988246817,968.0,-1.4613778705636744,968.0,-1.4613778705636744,2,7469.578947368421,0.5029384210526316,3216.478863157895,Mar,Friday,,Spring,"CAM - LOCK, BACKFRAME",Springs,685.0,1000.0,685.0,1000.0
85,4508879999,15,ROYAL TECHNOLOGIES CORPORATION,556264,1064752001,073,2019-02-22,2019-03-01 00:00:00,2019-02-28 00:00:00,-1.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,17,868.6581196581196,3.905899031339037,966.555354700855,Mar,Friday,,Spring,INSERT - MEMBRANE SCREW BOSS,Inj.Molded Plastics,200.0,4000.0,200.0,4000.0
86,4508576927,2,APPLIED INDUSTRIAL TECH,556428,1026298001,056,2018-09-24,2019-03-01 00:00:00,2019-02-08 00:00:00,-21.0,158.0,,154.0,-7.478260869565218,23.0,-28.4,127.0,-9.677685950413224,2,464.030303030303,10.68742424242424,1576.6259090909089,Mar,Friday,,Spring,NUT - RETAINING,Stamped/Formed Metal,10600.0,4000.0,10600.0,4000.0
87,4508890066,1,SHORELINE CONTAINER LLC,522865,927000000,013,2019-02-27,2019-03-01 00:00:00,2019-03-01 00:00:00,0.0,2.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Friday,,Spring,"CORR,HSC,48X28.25X24.25,80C,TW,TOTE,MRBD",Packaging Materials,397.4,40.0,397.4,40.0
88,4508889183,3,MANSCO A DIVISION OF FASTENAL,529485,1025349001,018,2019-02-27,2019-03-01 00:00:00,2019-03-01 00:00:00,0.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,10,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Friday,,Spring,"BUSHING - ARM, SHLDR",Fasteners,174.29,4000.0,152.0,4000.0
89,4508891280,1,SHORELINE CONTAINER LLC,522865,920107304,013,2019-02-28,2019-03-01 00:00:00,2019-03-01 00:00:00,0.0,1.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Friday,,Spring,"CORR,RSC,30.5x28.875x13,275C,SHORTFLAP",Packaging Materials,672.25,125.0,672.25,125.0
90,4508737436,12,ALL METAL DESIGNS INC,522182,MRO195800,X714,2018-12-07,2019-03-01 00:00:00,2019-03-05 00:00:00,4.0,84.0,,321.0,-6.476635514018692,27.0,4.037037037037037,28.0,4.035714285714286,25,0.4402730375426621,517.7274402730379,23.568771331058024,Mar,Friday,,Spring,,,,,,
91,4508889183,7,MANSCO A DIVISION OF FASTENAL,529485,209774026,018,2019-02-27,2019-03-01 00:00:00,2019-03-01 00:00:00,0.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,10,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Friday,,Spring," SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,97.47,2500.0,85.0,2500.0
92,4508737436,16,ALL METAL DESIGNS INC,522182,MRO195887,X714,2018-12-07,2019-03-01 00:00:00,2019-03-05 00:00:00,4.0,84.0,,321.0,-6.476635514018692,27.0,4.037037037037037,28.0,4.035714285714286,25,0.4402730375426621,517.7274402730379,23.568771331058024,Mar,Friday,,Spring,,,,,,
93,4508851172,1,MEDWAY PLASTICS CORP,551948,1026040001-6205,073,2019-02-07,2019-03-01 00:00:00,2019-03-04 00:00:00,3.0,22.0,I,31199.0,-0.5016059436135354,736.0,-1.0,736.0,-1.0,1,868.6581196581196,3.905899031339037,966.555354700855,Mar,Friday,,Spring,"SHELL - OUTER, HEADREST BLACK",Inj.Molded Plastics,309.6,144.0,309.6,144.0
94,4508881498,2,KEYENCE CORP OF AMERICA,510984,,,2019-02-22,2019-03-01 00:00:00,2019-02-25 00:00:00,-4.0,7.0,,,,,,,,3,,,,Mar,Friday,,Spring,,,,,,
95,4508907987,1,GRAND RAPIDS FOAM TECHNOLOGIES,505439,1234790001,017,2019-03-08,2019-03-04 00:00:00,,,-4.0,U,2291.0,-0.3797752808988764,1411.0,-0.4829833454018827,1411.0,-0.4829833454018827,1,829.0533333333333,40.017756,1095.8025333333337,Mar,Monday,,Spring,,,,,,
96,4508880001,1,SAMHONGSA CO LTD,557704,1036670001,030,2019-02-22,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,10.0,,861.0,0.7333333333333333,861.0,0.7333333333333333,861.0,0.7333333333333333,2,81.32558139534883,11.556511627906977,587.584418604651,Mar,Monday,,Spring,"CYLINDER - PNEU, STD",Gas/Hydr'c Clndr's,3670.8,760.0,3670.8,760.0
97,4508877882,2,ROYAL TECHNOLOGIES CORPORATION,556264,1101030001,073,2019-02-21,2019-03-04 00:00:00,,,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,3,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,,,,,,
98,4508884154,1,ROYAL TECHNOLOGIES CORPORATION,556264,1024376001-6059,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - CAP, OVERMOLD",Inj.Molded Plastics,1386.24,912.0,1386.24,912.0
99,4508884154,5,ROYAL TECHNOLOGIES CORPORATION,556264,1024790001-6059,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - STALK ADJUSTABLE, LH",Inj.Molded Plastics,880.2,540.0,880.2,540.0
100,4508867019,1,MEDWAY PLASTICS CORP,551948,1026039001-6053,073,2019-02-15,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,17.0,,31199.0,-0.5016059436135354,736.0,-1.0,736.0,-1.0,1,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,UPRIGHT - HEADREST SEAGULL,Inj.Molded Plastics,226.8,90.0,226.8,90.0
101,4508856487,2,MEDWAY PLASTICS CORP,551948,1026958001-6205,073,2019-02-11,2019-03-04 00:00:00,,,21.0,,31199.0,-0.5016059436135354,736.0,-1.0,736.0,-1.0,2,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,BASE - PLASTIC BLACK,Inj.Molded Plastics,16754.4,1872.0,16754.4,1872.0
102,4508870514,1,WEST MICHIGAN COATING LLC,558725,1025346001-9160,012,2019-02-18,2019-03-04 00:00:00,2019-02-27 00:00:00,-5.0,14.0,,1595.0,-0.1743357096565133,531.0,0.5038461538461538,531.0,0.5038461538461538,1,624.7692307692307,0.5800307692307693,165.65761538461538,Mar,Monday,,Spring,ARM - PLATE,Plating/Sub Finisher,200.0,2000.0,200.0,2000.0
103,4508884154,9,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6059,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,99.0,900.0,99.0,900.0
104,4508875362,1,GRAND RAPIDS FOAM TECHNOLOGIES,505439,1027352001,017,2019-02-20,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,12.0,,2291.0,-0.3797752808988764,1411.0,-0.4829833454018827,1411.0,-0.4829833454018827,1,829.0533333333333,40.017756,1095.8025333333337,Mar,Monday,,Spring,"CUSHION - SEAT, CORE series 1",Urethane Products,1652.4,408.0,1652.4,408.0
105,4508877887,1,GRAND RAPIDS FOAM TECHNOLOGIES,505439,1038047001,017,2019-02-21,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,11.0,,2291.0,-0.3797752808988764,1411.0,-0.4829833454018827,1411.0,-0.4829833454018827,1,829.0533333333333,40.017756,1095.8025333333337,Mar,Monday,,Spring,"CUSHION - SEAT, BACK, ASSEMBLY",Urethane Products,2057.6,160.0,2057.6,160.0
106,4508870503,1,GRAND RAPIDS FOAM TECHNOLOGIES,505439,1234790001,017,2019-02-18,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,14.0,,2291.0,-0.3797752808988764,1411.0,-0.4829833454018827,1411.0,-0.4829833454018827,1,829.0533333333333,40.017756,1095.8025333333337,Mar,Monday,,Spring,CUSHION - ASSY,Urethane Products,1864.55,89.0,1864.55,89.0
107,4508884154,18,ROYAL TECHNOLOGIES CORPORATION,556264,1027948001-6053,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,CHAIR - BACK SEAGULL,Inj.Molded Plastics,3211.2,180.0,3211.2,180.0
108,4508891665,8,MANSCO A DIVISION OF FASTENAL,529485,465C4901,018,2019-02-28,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"SCREW - TPG, M5-2.24 X 10",Fasteners,57.5,2500.0,57.5,2500.0
109,4508884154,22,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6205,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"LUMBAR ASSEMBLY, BLACK, 6205",Inj.Molded Plastics,307.0,100.0,307.0,100.0
110,4508870512,2,ROYAL TECHNOLOGIES CORPORATION,556264,10263040010001,073,2019-02-18,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,14.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,2,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SHELL - SEAT,2-SHOT MERLE/BLACK,SEWN",Inj.Molded Plastics,2025.6,160.0,2025.6,160.0
111,4508877882,3,ROYAL TECHNOLOGIES CORPORATION,556264,1126459001,073,2019-02-21,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,3,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"BLOCK - SEAT, RELCINE",Inj.Molded Plastics,165.0,750.0,165.0,750.0
112,4508884154,6,ROYAL TECHNOLOGIES CORPORATION,556264,1024790001-6205,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - STALK ADJUSTABLE, LH",Inj.Molded Plastics,793.8,540.0,793.8,540.0
113,4508884154,10,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6205,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,60.0,600.0,60.0,600.0
114,4508884154,14,ROYAL TECHNOLOGIES CORPORATION,556264,1027350001,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"BEARING - SEAT, SLIDE, LH",Inj.Molded Plastics,508.2,660.0,508.2,660.0
115,4508891665,4,MANSCO A DIVISION OF FASTENAL,529485,1025350001,018,2019-02-28,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,ARM - WASHER STEEL,Fasteners,140.0,4000.0,140.0,4000.0
116,4508764459,1,B AND V MECHANICAL INC,567926,V_00034826-2,057,2018-12-19,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,75.0,,2332.0,-6.687590187590188,91.0,-0.7763157894736842,732.0,-3.2053742802303264,1,0.0002684083385523,52.35873691509147,0.0053317079717276,Mar,Monday,,Spring,BLAZER QUILT HOURGLASS - GLENALMOND,Sp'l Uph'y Matl's,96.25,1.75,96.25,1.75
117,4508880001,2,SAMHONGSA CO LTD,557704,1106668001,030,2019-02-22,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,10.0,,861.0,0.7333333333333333,861.0,0.7333333333333333,861.0,0.7333333333333333,2,81.32558139534883,11.556511627906977,587.584418604651,Mar,Monday,,Spring,"CYLINDER - PNEU, STOOL",Gas/Hydr'c Clndr's,5625.0,500.0,5625.0,500.0
118,4508884154,2,ROYAL TECHNOLOGIES CORPORATION,556264,1024380001-6059,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - CAP, LOWER, LH",Inj.Molded Plastics,530.64,792.0,530.64,792.0
119,4508764460,1,KVADRAT INC,569836,V_000369237,057,2018-12-19,2019-03-04 00:00:00,2019-02-27 00:00:00,-5.0,75.0,,2332.0,-6.687590187590188,64.0,-2.6206896551724137,293.0,-5.528925619834711,1,0.0002684083385523,52.35873691509147,0.0053317079717276,Mar,Monday,,Spring,RECHECK - 0625,Sp'l Uph'y Matl's,359.21,7.75,359.21,7.75
120,4508746235,1,DESIGNTEX  GROUP INC,501967,V_00037213-004,057,2018-12-11,2019-03-04 00:00:00,2018-12-20 00:00:00,-74.0,83.0,,2332.0,-6.687590187590188,1703.0,-5.949693251533742,3888.0,-3.2822155237377544,3,0.0002684083385523,52.35873691509147,0.0053317079717276,Mar,Monday,,Spring,"SKI PRINT GREEN ROCKET - GREEN, PINK, BL",Sp'l Uph'y Matl's,356.25,6.25,356.25,6.25
121,4508884154,11,ROYAL TECHNOLOGIES CORPORATION,556264,1025207001-6053,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,BUSHING - ARM SEAGULL,Inj.Molded Plastics,91.2,240.0,91.2,240.0
122,4508891665,1,MANSCO A DIVISION OF FASTENAL,529485,1025347001,018,2019-02-28,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"RIVET - ARM, SHLDR, SPECIAL",Fasteners,322.56,4800.0,322.56,4800.0
123,4508863190,1,KVADRAT INC,569836,V_0003687143,060,2019-02-13,2019-03-04 00:00:00,2019-02-25 00:00:00,-7.0,19.0,,3425.0,-3.849768600925597,229.0,-6.445652173913044,293.0,-5.528925619834711,1,0.0,48.02003647268624,0.0,Mar,Monday,,Spring,STEELCUT TRIO 3 - 976,Graded In Fabrics,249.33,4.75,249.33,4.75
124,4508884154,15,ROYAL TECHNOLOGIES CORPORATION,556264,1027350002,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"BEARING - SEAT, SLIDE, RH",Inj.Molded Plastics,643.72,836.0,643.72,836.0
125,4508891665,5,MANSCO A DIVISION OF FASTENAL,529485,209774019,018,2019-02-28,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,150.0,5000.0,150.0,5000.0
126,4508884154,19,ROYAL TECHNOLOGIES CORPORATION,556264,1027948001-6205,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,CHAIR - BACK BLACK,Inj.Molded Plastics,1863.6,120.0,1863.6,120.0
127,4508891665,9,MANSCO A DIVISION OF FASTENAL,529485,865246501,018,2019-02-28,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,4.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,9,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"SPRING - COMPRESSION, WAVE, SHIM END",Fasteners,556.65,4500.0,556.65,4500.0
128,4508884154,23,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6249,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"LUMBAR ASSEMBLY, PLATINUM, 6249",Inj.Molded Plastics,624.0,200.0,624.0,200.0
129,4508884154,3,ROYAL TECHNOLOGIES CORPORATION,556264,1024380002-6059,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - CAP, LOWER, RH",Inj.Molded Plastics,530.64,792.0,530.64,792.0
130,4508884154,7,ROYAL TECHNOLOGIES CORPORATION,556264,1024790002-6059,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - STALK ADJUSTABLE, RH",Inj.Molded Plastics,880.2,540.0,880.2,540.0
131,4508746235,2,DESIGNTEX  GROUP INC,501967,V_00036934-001,057,2018-12-11,2019-03-04 00:00:00,2018-12-20 00:00:00,-74.0,83.0,,2332.0,-6.687590187590188,1703.0,-5.949693251533742,3888.0,-3.2822155237377544,3,0.0002684083385523,52.35873691509147,0.0053317079717276,Mar,Monday,,Spring,"LIGHT GLITCH ROCKET - WHITE,RED,YELLOW,P",Sp'l Uph'y Matl's,99.75,1.75,99.75,1.75
132,4508864344,1,GREAT LAKES LABEL LLC,559749,939501995,040,2019-02-14,2019-03-04 00:00:00,2019-03-04 00:00:00,0.0,18.0,,375.0,1.7134986225895317,315.0,0.4019607843137255,324.0,0.3904761904761905,1,8654.815789473685,24.924484263157893,602.0218421052632,Mar,Monday,,Spring,"LABEL - CAUTION, SEATING, INSP AND USAGE",Labels,82.0,5000.0,82.0,5.0
133,4508870516,1,INTEX TECHNOLOGIES LLC,566041,1072524001,017,2019-02-18,2019-03-04 00:00:00,2019-02-28 00:00:00,-4.0,14.0,,2291.0,-0.3797752808988764,410.0,-0.9502487562189056,410.0,-0.9502487562189056,2,829.0533333333333,40.017756,1095.8025333333337,Mar,Monday,,Spring,"CUSHION - ARM, CAP, LH",Urethane Products,115.39,192.0,115.39,192.0
134,4508884154,20,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6249,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SUPPORT - BACK, MEMBRANE (NICKEL)",Inj.Molded Plastics,844.0,400.0,844.0,400.0
135,4508884154,24,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6295,073,2019-02-25,2019-03-04 00:00:00,2019-03-01 00:00:00,-3.0,7.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,24,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"LUMBAR ASSEMBLY, GRAPHITE (MERLE), 6295",Inj.Molded Plastics,819.0,260.0,819.0,260.0
136,4508746245,1,ELMO SWEDEN AB,503894,V_00015859-91,057,2018-12-11,2019-03-04 00:00:00,2019-02-25 00:00:00,-7.0,83.0,,2332.0,-6.687590187590188,7.0,-3.2857142857142856,349.0,-2.1552238805970148,1,0.0002684083385523,52.35873691509147,0.0053317079717276,Mar,Monday,,Spring,ELMOSOFT - 91102 (L774),Sp'l Uph'y Matl's,493.57,97.31,413.57,97.31
